traccia,y_Mano,y_predict5,y_predict6,y_predict1,y_predict0,y_predict2,y_predict3,y_predict4
1068281.IV.RAVA..EH,0,0.004781626,0.0058149183,0.002564415,0.005074121,0.0030284743,0.005273461,0.0019531685
1068281.IV.T0800..HH,0,0.02033648,0.013631424,0.010848653,0.016570086,0.005941266,0.0073685003,0.019330826
1068481.IV.RAVA..EH,0,0.0032368137,0.0042794114,0.0009969177,0.0063704127,0.0031361799,0.0029136324,0.0032126722
1068481.IV.T0800..HH,1,0.99450916,0.9938896,0.9981279,0.99364215,0.9957307,0.99705124,0.99408406
1068481.IV.T0822..EH,1,0.99725515,0.99648595,0.9989153,0.995195,0.9951061,0.9937836,0.9985311
1068811.IV.RAVA..EH,0,0.0033195333,0.0031353724,0.0013526948,0.0033564987,0.0013324718,0.0018884742,0.0017735594
1068811.IV.T0800..HH,0,0.0034884466,0.0020174359,0.0022799398,0.004985587,0.003259023,0.0035174869,0.002761324
1068811.IV.T0822..EH,0,0.0232123,0.02738388,0.13309003,0.038265657,0.038870886,0.018503819,0.030352741
10719171.GU.MAIM..HH,1,0.99755174,0.9968022,0.9945722,0.99760085,0.9955171,0.9937715,0.99834716
10719171.MN.VLC..HH,1,0.94846845,0.94908184,0.94433373,0.9422189,0.9478368,0.9057228,0.9417423
1072851.IV.FIU..EH,0,0.0014438163,0.0010426835,0.0005890457,0.0018280483,0.0007207357,0.0005623164,0.0010218784
1072851.IV.T0822..EH,0,0.007295542,0.011099055,0.017878227,0.015465245,0.007728002,0.007186698,0.004810558
1075561.IV.RAVA..EH,0,0.0053190454,0.005050767,0.0015579277,0.0037117007,0.0024924895,0.0047564455,0.0025809691
1076901.IV.RAVA..EH,0,0.0041408073,0.0040011937,0.0027462817,0.0045487755,0.003589219,0.0024340565,0.004491104
1077421.IV.RAVA..EH,0,0.002271319,0.0014783815,0.00074315205,0.0011373607,0.0008776434,0.0010730324,0.00076668354
1077421.IV.T0819..EH,1,0.9984459,0.9986156,0.9994137,0.9986248,0.9989962,0.99897563,0.9993419
10793661.ST.DOSS..HH,0,0.0013166494,0.0008175343,0.00078323425,0.0011322254,0.0008840548,0.0011819944,0.0007868827
10800711.GU.GRAM..HH,1,0.9976278,0.99788576,0.9978047,0.9974989,0.9972759,0.9967982,0.998145
1080641.IV.T0822..EH,1,0.9977168,0.99741817,0.99760723,0.99864477,0.9965743,0.9936532,0.998408
1083131.IV.T0819..EH,1,0.9984061,0.99798214,0.99650675,0.9977416,0.9967745,0.9970457,0.9991405
1083451.IV.MAGA..HH,1,0.9896456,0.9921476,0.9921753,0.9901822,0.987928,0.98549634,0.99166214
1083451.IV.NOVE..EH,0,0.0007157714,0.0012842525,0.00063022337,0.00095451024,0.0008237981,0.0010944746,0.00053794484
1083451.IV.RAVA..EH,0,0.0020637144,0.0020248091,0.0049249497,0.00256062,0.0022739754,0.0022777338,0.0020750288
1083451.IV.T0800..HH,0,0.056845687,0.07988581,0.08229746,0.04931815,0.07472279,0.104145445,0.051112365
1083451.IV.T0819..EH,1,0.9980317,0.9973484,0.9983571,0.9963865,0.99502325,0.997042,0.9975418
1083451.IV.TEOL..HH,1,0.9988022,0.9978574,0.9985689,0.9986749,0.9963613,0.99731344,0.9980636
1083451.IV.ZCCA..HH,0,0.078225546,0.06575116,0.1775774,0.095814764,0.104066186,0.04939491,0.09274578
1086021.IV.NOVE..EH,0,0.0023577083,0.0030045575,0.0026057702,0.0033080094,0.0037277213,0.003986079,0.0029193969
1086021.IV.RAVA..EH,1,0.99745756,0.99704045,0.99739045,0.99598026,0.99579775,0.99591947,0.9965598
1086021.IV.T0819..EH,1,0.9985147,0.9987348,0.9992143,0.9978236,0.9974017,0.998014,0.99826366
1086021.IV.TEOL..HH,1,0.9828212,0.98223466,0.97863376,0.9788729,0.97450393,0.9737834,0.98666984
1086801.IV.T0825..EH,0,0.0037937132,0.004543137,0.001989102,0.0069893184,0.0023124558,0.0028170538,0.0026645341
1087211.IV.T0800..HH,1,0.9909315,0.9949409,0.99227566,0.99337715,0.99387723,0.9922787,0.9902064
1088141.IV.T0800..HH,1,0.9970694,0.9918025,0.9957896,0.98774093,0.9924816,0.9900837,0.9965238
1088141.IV.T0822..EH,0,0.0051485593,0.004229701,0.00488338,0.014385662,0.002937019,0.0052639944,0.0050846394
1088201.IV.RAVA..EH,1,0.99925333,0.99902356,0.998879,0.9989557,0.9987313,0.99869764,0.99853206
1088201.IV.T0800..HH,1,0.99866855,0.99783415,0.9994324,0.9986687,0.9976407,0.99645424,0.9985468
1088201.IV.T0822..EH,0,0.0023734595,0.0038128817,0.002847187,0.003261972,0.002120748,0.0036997579,0.0024255775
1088601.IV.T0819..EH,1,0.9873146,0.98244905,0.9959785,0.97667766,0.9891432,0.99112403,0.9926279
1088901.IV.TEOL..HH,0,0.0012207185,0.0013777247,0.0016681452,0.0016461373,0.0013401724,0.0014421599,0.0014556533
1103291.IV.T0825..EH,0,0.007693648,0.00769635,0.00690718,0.0057986355,0.005155266,0.0070828544,0.0071960497
11061071.GU.CARD..HH,0,0.003806566,0.0061014504,0.003966375,0.0060100444,0.0027182992,0.0032791826,0.0039804243
11061071.IV.CRMI..HH,1,0.9981893,0.9973851,0.99869895,0.9984256,0.99763024,0.99775594,0.9979753
11061071.IV.CSNT..HH,0,0.002470286,0.003477454,0.00091134856,0.0025268965,0.0022145566,0.0022373442,0.001602996
11061071.IV.FROS..HH,0,0.0013278757,0.0016841053,0.0014239928,0.0017960072,0.0011603936,0.0011864993,0.0012950149
11061071.GU.MAIM..HH,0,0.004946026,0.005231538,0.0026889264,0.006035882,0.002807307,0.0040789377,0.0037654159
11061071.IV.OSSC..HH,0,0.0036299385,0.004542958,0.0023650941,0.0068171453,0.002849434,0.0026650224,0.0053644613
11061071.IV.PII..HH,0,0.0054132934,0.0035287112,0.002281598,0.005188829,0.0026608303,0.0035816906,0.002605146
11061071.IV.RUFI..EH,1,0.9983297,0.99743396,0.9989945,0.9984882,0.99638075,0.9970584,0.9980242
1107931.IV.T0825..EH,0,0.0036966216,0.0044961404,0.0038716097,0.005324896,0.0058007143,0.005262806,0.004992684
1108181.IV.RAVA..EH,1,0.922395,0.9036941,0.8375922,0.91419446,0.9250734,0.8595454,0.83470786
1108181.IV.T0819..EH,1,0.9904585,0.99284244,0.97493535,0.99126935,0.9870079,0.98121053,0.9924055
1109861.IV.NOVE..EH,0,0.0058930125,0.0051926407,0.005379657,0.006287908,0.003966759,0.0031198214,0.0034061782
1109861.IV.T0819..EH,1,0.99919397,0.9991304,0.99921083,0.99828136,0.9978988,0.9982809,0.9990522
1109901.IV.NOVE..EH,0,0.0019203577,0.0018377003,0.00079678645,0.002138661,0.00074026146,0.00078040804,0.0014575315
1109901.IV.T0819..EH,1,0.99828726,0.9979917,0.99899226,0.99799937,0.99648285,0.9973961,0.99835455
1109901.IV.T0825..EH,0,0.00622574,0.009080681,0.0023246992,0.008864742,0.002404614,0.0030748977,0.00598384
1110111.IV.NOVE..EH,0,0.0018148853,0.0029522607,0.0010778789,0.002977002,0.0017792195,0.0017596897,0.0020813697
1110111.IV.T0800..HH,1,0.99566025,0.99649066,0.99565434,0.9965682,0.9951656,0.9941164,0.99726295
1110111.IV.T0819..EH,1,0.99785113,0.99656576,0.9976247,0.9961784,0.9954957,0.99583447,0.99787116
1110111.IV.T0825..EH,0,0.0052711777,0.0054971157,0.0015880316,0.005317254,0.001879853,0.00240651,0.006461001
1111831.IV.ZCCA..HH,1,0.99750525,0.9973533,0.99694306,0.99783903,0.99622107,0.9956929,0.99705255
1112991.IV.NOVE..EH,1,0.998533,0.99854654,0.99684995,0.9980958,0.99850684,0.9974733,0.9988864
1113661.IV.BDI..HH,0,0.0029680086,0.0032007226,0.004491289,0.0024453343,0.0018781618,0.0027705138,0.0021411802
1113661.IV.ZCCA..HH,1,0.99940884,0.99878126,0.999569,0.99925166,0.9991165,0.9987723,0.99883157
1114321.IV.RAVA..EH,1,0.9991862,0.99885595,0.9982967,0.999213,0.9987747,0.998135,0.99913055
1114321.IV.T0800..HH,0,0.011709254,0.008147999,0.0025728485,0.00750376,0.003924857,0.0026124923,0.00281932
1115001.IV.T0800..HH,0,0.003448481,0.001475903,0.0020478363,0.0046060705,0.00072544866,0.0014321472,0.0014970496
1126121.IV.RAVA..EH,0,0.00092979113,0.00079624605,0.0006244159,0.00132733,0.00090870477,0.0010892345,0.00059552427
11264061.IV.BRIS..HH,1,0.99832577,0.99705005,0.9990134,0.9986259,0.9969591,0.995672,0.9970901
11264061.IV.CAFI..HH,0,0.1008342,0.17840661,0.08149631,0.15318112,0.14176446,0.07404507,0.13071373
11264061.IV.CRE..HH,1,0.9969693,0.9951362,0.99803144,0.99705243,0.99423814,0.9932172,0.9965952
11264061.IV.CRMI..HH,0,0.00561034,0.0045140055,0.0048165615,0.004231491,0.004048081,0.0041366797,0.0049938066
11264061.IV.CSNT..HH,1,0.28029755,0.16756397,0.28739405,0.16623782,0.19378105,0.07939425,0.35806236
11264061.IV.FNVD..HH,1,0.7204761,0.841538,0.5918231,0.88363934,0.6927218,0.40095648,0.8431473
11264061.IV.LMD..HH,1,0.9900225,0.9864581,0.99400055,0.9939143,0.9884554,0.990293,0.99492353
11264061.IV.OSSC..HH,0,0.007694409,0.011729286,0.030339543,0.021052971,0.013747841,0.008961229,0.0053895083
11264061.IV.RUFI..EH,1,0.99723274,0.9958413,0.99831045,0.9965695,0.9951746,0.99108034,0.99671006
11264061.IV.SEI..HH,1,0.9980767,0.998536,0.9967637,0.99862015,0.99844736,0.99763715,0.9987124
11264061.IV.SSP9..EH,1,0.9973788,0.99637955,0.9953479,0.9965919,0.99271387,0.99508685,0.99660623
11272441.IV.BOB..HH,1,0.99666995,0.99711883,0.99612325,0.99711645,0.9956678,0.9960905,0.99790585
11272441.GU.CARD..HH,1,0.9995147,0.9989247,0.99863595,0.99799013,0.99765885,0.99705386,0.9994404
11272441.IV.CRE..HH,0,0.0015055176,0.0017018287,0.0032222304,0.0023716546,0.0020139099,0.002492396,0.0016463475
11272441.IV.CRMI..HH,0,0.012192147,0.01674885,0.017502103,0.013165599,0.008913295,0.011048475,0.023985615
11272441.IV.CSNT..HH,0,0.0009792985,0.001138994,0.0015682105,0.0014300682,0.0013075138,0.0016328869,0.0011648257
11272441.GU.EQUI..HH,1,0.99915195,0.9989587,0.9985917,0.9984139,0.9972663,0.9955915,0.9990044
11272441.IV.FNVD..HH,1,0.9993326,0.9994351,0.99922824,0.9987301,0.9987087,0.9987583,0.9992447
11272441.GU.GORR..HH,1,0.99435186,0.9930861,0.9859073,0.99163777,0.9935359,0.99247897,0.9948138
11272441.GU.GRAM..HH,1,0.9989335,0.9985013,0.998473,0.9985507,0.9983181,0.9984402,0.999243
11272441.GU.GSCL..HH,1,0.9989202,0.99891937,0.99870193,0.9977112,0.9983929,0.99850273,0.9988293
11272441.GU.MAIM..HH,1,0.99914336,0.99929225,0.9992575,0.9991553,0.99871564,0.9980432,0.9992112
11272441.GU.MGRO..HH,1,0.9987482,0.99888426,0.9972646,0.99868125,0.99846256,0.9982437,0.9988952
11272441.IV.MSSA..HH,1,0.99865746,0.9985624,0.99915075,0.9989378,0.997489,0.996822,0.99858034
11272441.IV.OSSC..HH,0,0.0021186098,0.0030684555,0.004961553,0.0037949802,0.0030361358,0.0028011014,0.002631366
11272441.GU.PCP..HH,1,0.99940026,0.99942267,0.9990656,0.9993956,0.9989274,0.99900216,0.9993767
11272441.IV.PRMA..HH,1,0.81141233,0.8085577,0.9055127,0.78000766,0.7995035,0.88231397,0.905004
11272441.IV.QLNO..HH,1,0.9974872,0.9973713,0.9902525,0.99523145,0.99714607,0.9964941,0.9977071
11272441.GU.RNCA..HH,1,0.99678385,0.9962005,0.98989516,0.99346524,0.9953636,0.993583,0.9961045
11272441.IV.ROVR..HH,0,0.13700573,0.14472967,0.13610785,0.13197407,0.21483736,0.21479106,0.30267677
11272441.IV.SALO..HH,0,0.0033690932,0.004154691,0.0077619674,0.005849134,0.0066512153,0.009440948,0.010373481
11272441.GU.SARM..EH,1,0.9993007,0.998771,0.9985905,0.9983651,0.99843556,0.99847716,0.9992144
11272441.GU.STV..HH,1,0.99555933,0.99626046,0.99434775,0.99541265,0.9949261,0.9949646,0.9975655
11272441.MN.VLC..HH,1,0.99848723,0.9988826,0.9982096,0.9972045,0.9980732,0.99821585,0.99860615
11272441.IV.ZCCA..HH,1,0.99883944,0.99848866,0.99901175,0.99833655,0.99650806,0.99818134,0.99744236
11381101.GU.EQUI..HH,0,0.0023018627,0.0022062706,0.0037322452,0.0029561329,0.0020749113,0.0019463698,0.0016371297
11381101.GU.GORR..HH,0,0.0013970435,0.0013328539,0.0014404565,0.0015506062,0.0011716048,0.0012177814,0.0014811984
11381101.GU.SARM..EH,0,0.0022770283,0.0025097833,0.0016476812,0.0025674733,0.0018950071,0.001657829,0.001964969
1141051.IV.RAVA..EH,0,0.0029826744,0.0027307875,0.00263914,0.003318254,0.0024107778,0.00243523,0.0021461372
1141051.IV.T0800..HH,0,0.00093352096,0.0011833356,0.00074875326,0.0016007518,0.0009450188,0.0010342938,0.000679125
1141421.IV.FNVD..HH,0,0.0019977146,0.0013910447,0.0010970132,0.0017005773,0.0009314043,0.00094445125,0.0012023442
1153381.IV.RAVA..EH,0,0.0029311168,0.0022143207,0.001363998,0.0015669529,0.0012215531,0.0012189401,0.0015339106
1153761.IV.FROS..HH,1,0.9990337,0.998938,0.9976278,0.99882597,0.9986633,0.9979317,0.9989998
1159541.IV.RAVA..EH,0,0.0033989807,0.0040008407,0.0029589194,0.0020537612,0.0016939257,0.0025538234,0.002463826
1159541.IV.T0800..HH,1,0.9987686,0.99808276,0.9988047,0.9958929,0.9939757,0.99778676,0.9979461
1159541.IV.T0822..EH,1,0.011146004,0.007399154,0.006545767,0.005497535,0.0045799664,0.0051378147,0.0037250358
1160741.IV.NOVE..EH,0,0.20345998,0.24550766,0.37110302,0.28591362,0.110341586,0.12710708,0.19834201
1162411.IV.FIU..EH,0,0.0046991394,0.005576862,0.004158682,0.0036394869,0.0035017459,0.0058432147,0.0022006752
1162411.IV.T0822..EH,0,0.0076435404,0.003799614,0.0072225267,0.00533132,0.002785581,0.003989693,0.0030624734
1168111.IV.T0822..EH,0,0.08892796,0.09923663,0.067058116,0.06028135,0.03567189,0.041037947,0.045160033
1178351.IV.ZCCA..HH,0,0.002728612,0.0028259163,0.0018270576,0.003603598,0.0013200854,0.0020843083,0.0018353068
11801371.IV.CRMI..HH,1,0.9963863,0.9976731,0.99618715,0.99809176,0.9959518,0.9949032,0.9981823
11801371.GU.MAIM..HH,0,0.02252006,0.018764917,0.01768949,0.012507744,0.015307101,0.014572072,0.013325517
11801371.IV.MTCR..EH,0,0.023586012,0.016795574,0.02176659,0.03619502,0.021835852,0.01753889,0.041041758
11801371.IV.OSSC..HH,0,0.0034205625,0.003675239,0.0040637334,0.0056953398,0.0027695522,0.0036372447,0.0020841446
11801371.IV.PII..HH,0,0.020084666,0.03594124,0.022516934,0.02543792,0.013792095,0.009995086,0.010992851
1184941.IV.RAVA..EH,0,0.006765209,0.006913862,0.0027841546,0.003184375,0.002058968,0.0028579743,0.0026136108
1194601.IV.NOVE..EH,1,0.84447736,0.8640773,0.9250979,0.8860924,0.8263933,0.85272455,0.91017175
1201821.IV.RAVA..EH,0,0.0016745627,0.0020332576,0.001643965,0.0021867421,0.0014485725,0.0018170333,0.0012555837
1201821.IV.T0819..EH,1,0.9848466,0.9950094,0.99600583,0.9813386,0.9923254,0.9945748,0.99479383
1206631.IV.RAVA..EH,0,0.003141018,0.0015172862,0.0012344415,0.0029225491,0.0011516743,0.00095632573,0.003025048
1206631.IV.T0800..HH,1,0.99532497,0.99222046,0.9800038,0.9942935,0.9955852,0.9899288,0.9968086
1207231.IV.T0800..HH,1,0.998899,0.99783105,0.99859387,0.9975459,0.9963707,0.99758744,0.9989015
1207231.IV.T0822..EH,0,0.0061268564,0.003061153,0.0015336704,0.0039960416,0.0012590105,0.00097380485,0.0015396886
1218251.IV.FIU..EH,0,0.0027310695,0.0045995098,0.0017564044,0.0042512123,0.0024788987,0.0041020988,0.002230007
1218251.IV.RAVA..EH,0,0.002719914,0.0054691164,0.0010276772,0.0028629967,0.0020654406,0.0021795593,0.0014203564
1218251.IV.T0822..EH,1,0.9970214,0.99833494,0.9981121,0.9939774,0.99074626,0.99496657,0.9977884
1221371.IV.BRIS..HH,1,0.9929491,0.99492574,0.9952721,0.9933351,0.9930958,0.98852545,0.9968845
1221371.IV.SFI..EH,1,0.998638,0.99841714,0.9984471,0.99768376,0.9964206,0.99777955,0.9986266
12222521.IV.FIU..EH,0,0.0025880702,0.004042702,0.0022702299,0.0039508296,0.0024597838,0.005055967,0.0032666947
12222521.IV.RAVA..EH,0,0.0018183585,0.0013264201,0.001199264,0.0024633913,0.0012046053,0.0008261698,0.0012742868
1226231.IV.MABI..HH,1,0.9859023,0.9901737,0.95008713,0.9760249,0.98350984,0.98188615,0.99030507
1226231.IV.MAGA..HH,1,0.9925092,0.99210584,0.9907323,0.9917311,0.98742175,0.9883327,0.9939319
12264381.IV.BDI..HH,1,0.99722147,0.99796706,0.99720085,0.9981541,0.9972748,0.9965377,0.99862444
12264381.IV.ZCCA..HH,0,0.0019656415,0.0026033153,0.0012839215,0.0023772935,0.0014246528,0.0016012287,0.0015679008
1230071.IV.T0800..HH,1,0.99577266,0.9964071,0.99860245,0.9930496,0.989688,0.99331313,0.99627614
1231851.IV.ASQU..HH,1,0.9986994,0.9989753,0.99858665,0.99779725,0.9982993,0.996779,0.9982774
1231851.IV.BRIS..HH,0,0.0036854919,0.005334125,0.009357013,0.0076812264,0.004307422,0.0038007554,0.0020103133
1232311.IV.ASQU..HH,1,0.99925786,0.9990262,0.99932694,0.9991528,0.9988355,0.9985947,0.99911636
1232311.IV.BRIS..HH,0,0.11589841,0.08523199,0.109253675,0.08716675,0.11903441,0.047195915,0.061828922
1232311.IV.CRE..HH,1,0.99771464,0.9957646,0.99502724,0.9969234,0.9929557,0.9921216,0.99544346
1239831.IV.RAVA..EH,0,0.00079495646,0.0014254202,0.0010430148,0.0014949384,0.0011420415,0.00137376,0.00069643435
1240141.IV.FROS..HH,0,0.013894824,0.009075203,0.011442165,0.017229982,0.0073254136,0.006081046,0.0113775255
1240771.IV.FNVD..HH,1,0.99814165,0.99804986,0.99848443,0.99842143,0.99743855,0.9969081,0.9973496
1240771.GU.MAIM..HH,1,0.99904436,0.9992293,0.9990472,0.9986998,0.9985353,0.9975756,0.99876535
1240771.MN.VLC..HH,1,0.99782443,0.9974849,0.99867517,0.99525684,0.99760664,0.9971879,0.99391794
1240771.IV.ZCCA..HH,1,0.9992561,0.9988293,0.9991297,0.9989519,0.99859744,0.9983296,0.9983972
1245871.IV.MAGA..HH,1,0.9969216,0.99588335,0.99406517,0.9945034,0.9923598,0.98985225,0.9958276
1245871.IV.T0822..EH,1,0.99660325,0.99815553,0.9988745,0.99627656,0.9923414,0.99645966,0.9978399
1246921.IV.RAVA..EH,0,0.0029912202,0.0052260444,0.00191485,0.007851791,0.004120852,0.0030023255,0.0039905533
1252551.IV.MAGA..HH,1,0.9947339,0.99496835,0.9938951,0.995828,0.99290705,0.9942404,0.99569523
1252551.IV.T0819..EH,1,0.9974579,0.9981254,0.9959132,0.99617624,0.99566203,0.9969777,0.99850744
1254221.IV.RAVA..EH,0,0.003152678,0.0026152183,0.0014375198,0.0027397182,0.0012975117,0.0020875083,0.0021503773
1254221.IV.T0822..EH,1,0.9929128,0.99458164,0.9842184,0.99039954,0.9881571,0.9829366,0.9960866
12565471.GU.GSCL..HH,1,0.9978904,0.99738985,0.9990626,0.99823594,0.9959686,0.9974515,0.9980475
12565471.IV.ZCCA..HH,1,0.9988796,0.99857306,0.9992192,0.9988753,0.9985221,0.99835676,0.99840516
12567051.IV.ASQU..HH,1,0.9967597,0.9962202,0.9968238,0.9968329,0.99174434,0.99285287,0.99578947
12567051.IV.CRE..HH,1,0.98807853,0.99130344,0.9834879,0.9825498,0.9744878,0.9814284,0.9931091
12567051.IV.CSNT..HH,1,0.99949396,0.99918586,0.9994273,0.99913114,0.9991309,0.9982303,0.99894816
12567051.IV.FROS..HH,0,0.0042044134,0.0019758446,0.0011619023,0.0026968482,0.0014482029,0.0016325348,0.0017974814
12567051.GU.MAIM..HH,0,0.0029935192,0.003187087,0.0047098543,0.0030258105,0.002200152,0.0022477412,0.0017678248
12567051.IV.MAON..HH,1,0.99413115,0.99575496,0.99392647,0.994863,0.99321896,0.993707,0.99617577
12567051.IV.MCIV..HH,0,0.0035462286,0.0032319503,0.002503599,0.0028166962,0.0015956691,0.00204771,0.0024652025
12567051.IV.OSSC..HH,1,0.99952877,0.99951255,0.99948186,0.9993278,0.9991041,0.99840194,0.99926955
12567051.IV.PARC..HH,1,0.99364567,0.99268156,0.99450135,0.9939069,0.98546624,0.99334973,0.99231637
12567051.IV.PII..HH,0,0.003314473,0.0027009,0.004172762,0.004209795,0.002666361,0.0026680022,0.0025206557
12567051.IV.RUFI..EH,1,0.989316,0.98492855,0.99282116,0.9929932,0.98646843,0.9912179,0.9862059
12567051.IV.SACS..HH,0,0.009582334,0.013582578,0.015042198,0.011221709,0.011528519,0.012609325,0.0067949733
12567051.IV.TRIF..HH,1,0.9992061,0.9991153,0.99926084,0.99916685,0.99844617,0.99811953,0.9990515
12601511.IV.APEC..HH,1,0.99876463,0.99814284,0.998478,0.99737537,0.99696416,0.99842286,0.99741095
12601511.IV.CAFI..HH,0,0.001582373,0.001681943,0.002599067,0.0019952927,0.0015834597,0.0017771341,0.0013967748
12601511.IV.CSNT..HH,0,0.002193525,0.0020360209,0.00093582075,0.0017042924,0.0012715758,0.0017078584,0.0012239541
12601511.IV.FROS..HH,0,0.00321164,0.002512778,0.0016123004,0.004687078,0.0017126463,0.0021340805,0.003266957
12601511.IV.OSSC..HH,0,0.0060959207,0.006156924,0.001660937,0.005086546,0.0013623118,0.0024983257,0.004271553
12601511.IV.TRIF..HH,1,0.9984686,0.9982255,0.99813443,0.99825734,0.99791414,0.9971938,0.99809724
1263361.IV.RAVA..EH,0,0.007481144,0.013475121,0.010407357,0.009531777,0.013026293,0.009619587,0.0048943968
12687421.GU.EQUI..HH,1,0.99469537,0.9944511,0.9950671,0.996618,0.9926777,0.9890854,0.99616635
12687421.GU.GRAM..HH,1,0.9829722,0.9878675,0.9847007,0.98148763,0.9718403,0.9783503,0.9806116
12687421.IV.MSSA..HH,0,0.0017494231,0.0018588852,0.0023004396,0.0022155505,0.0015011359,0.0021923624,0.0011185047
12687421.IV.PLMA..HH,1,0.993155,0.9949269,0.98461664,0.99214983,0.9939557,0.99049896,0.99453616
1274011.IV.ROVR..HH,1,0.9984932,0.9979849,0.9984836,0.9980508,0.99753165,0.9971193,0.99850345
12773611.IV.BRIS..HH,1,0.9978375,0.9972224,0.9987116,0.99759126,0.99700445,0.99851996,0.99918705
12773611.IV.IMOL..EH,0,0.013224128,0.008910815,0.008939585,0.009129949,0.003531427,0.0055714836,0.0051940056
12773611.IV.LMD..HH,1,0.998063,0.99785197,0.9988217,0.9982956,0.9975963,0.99781644,0.9979336
12773611.IV.RUFI..EH,1,0.9967037,0.99583,0.9975648,0.99497485,0.99506605,0.99683666,0.9952851
12774581.IV.BRIS..HH,1,0.99850273,0.9986084,0.9988933,0.9968665,0.9979919,0.99872524,0.9984509
12774581.IV.IMOL..EH,0,0.010140559,0.02313769,0.0086833015,0.014904894,0.0064998525,0.0070331255,0.017058017
12774581.IV.LMD..HH,1,0.99793327,0.9980399,0.99821705,0.9989268,0.9976404,0.9986318,0.99798346
1280901.IV.ROVR..HH,1,0.997981,0.99702257,0.9943136,0.99615943,0.995469,0.9958651,0.9973441
1280901.IV.ZCCA..HH,0,0.0019138933,0.0028001105,0.0011825243,0.004208218,0.0018015783,0.0014319427,0.003225796
1281231.IV.ERBM..EH,1,0.997789,0.9978623,0.99743384,0.99558157,0.9971943,0.99543804,0.99819773
1281231.IV.ZCCA..HH,0,0.0017033499,0.0023742318,0.0009443671,0.0025614628,0.001274572,0.0015731682,0.0013159704
1286741.IV.NOVE..EH,1,0.998454,0.9980719,0.99848586,0.9980913,0.99795747,0.9981121,0.9990478
1286801.IV.ERBM..EH,1,0.99742836,0.99653816,0.9976471,0.99710613,0.9964,0.99675024,0.998287
1292691.IV.CSNT..HH,1,0.9937995,0.9926877,0.9945687,0.99539304,0.99152327,0.98749083,0.9951492
1292691.IV.FIU..EH,0,0.0054442994,0.007571922,0.0042514307,0.010363426,0.0031672388,0.0030437706,0.010867668
1292691.IV.MABI..HH,0,0.004936104,0.010020924,0.004700605,0.007480167,0.004809741,0.0036235477,0.0058148573
1292691.IV.T0822..EH,0,0.36472315,0.30675617,0.26668066,0.39746004,0.24668896,0.17093278,0.4429916
1292691.IV.TEOL..HH,0,0.0031698202,0.0042309384,0.0017680067,0.004640546,0.0020348171,0.0014783667,0.0030259383
1299111.IV.SERM..EH,1,0.99778795,0.99702626,0.9956513,0.9977112,0.99614835,0.99508876,0.9982608
13074171.IV.CAVE..HH,1,0.9966695,0.9975762,0.9849412,0.99441224,0.99250424,0.9918412,0.9958923
